,reference_code,reference_index,code,candle_dir,candle_len,sma_len,sma_dir,std_ratio_thres,atr_len,tp_multiplier,sl_multiplier,cycle,2024,2025,2026,holding_period_day,total_commission,net_profit,return_on_capital,annualized_return,annualized_std,annualized_sr,mdd_dollar,mdd_pct,num_of_trade,win_rate,loss_rate,net_profit_to_mdd,cov_count,cov_return,2024_win_rate,2024_return,2025_win_rate,2025_return,2026_win_rate,2026_return,risk_free_rate,bah_return,bah_annualized_return,bah_annualized_std,bah_annualized_sr,bah_mdd_dollar,bah_mdd_pct,return_to_bah
363,29721870,2900,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,3,1.0,20,27,22,5,796,1149.7123530236297,-2152.2410196378705,-21.52,-10.52,39.71,-0.37,6079.390349439327,44.45852346201333,54,33.33,66.67,-0.3540225081675108,0.523,-2.494,40.74,16,31.82,-17,0.0,-18,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-75.47
384,59094027,2901,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,3,1.5,10,32,26,4,796,1517.8828691002618,605.3962144131801,6.05,2.73,38.01,-0.04,5440.18011279034,37.52714995206521,62,50.0,50.0,0.11128238438095837,0.582,4.598,53.12,25,50.0,-7,25.0,-8,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-47.900000000000006
404,15822346,2902,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,3,1.5,15,26,24,4,796,1268.9959978016627,-2456.740755399146,-24.57,-12.13,40.29,-0.4,7927.507769182175,52.059698261029695,54,38.89,61.11,-0.3099007691862017,0.552,-5.347,46.15,31,37.5,-33,0.0,-13,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-78.52000000000001
420,56201784,2903,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,3,1.5,20,23,22,4,796,1169.5058448015122,-2167.1911467053933,-21.67,-10.6,41.32,-0.36,8294.629355032921,52.249412757488315,49,40.82,59.18,-0.26127643007826623,0.535,-13.955,52.17,43,36.36,-32,0.0,-18,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-75.62
440,71323689,2904,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,3,2.0,10,30,24,4,796,1710.3131267543054,1670.7428820641035,16.71,7.34,40.01,0.08,6808.020314632917,37.69915258134125,58,53.45,46.55,0.2454080341789034,0.575,3.199,56.67,52,54.17,-2,25.0,-21,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-37.24
460,14756633,2905,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,3,2.0,15,24,20,4,796,1209.7097198173738,-2053.4619643270235,-20.53,-10.0,41.31,-0.34,7570.790111745303,49.607790336392874,48,39.58,60.42,-0.2712348293926797,0.54,-6.328,50.0,31,35.0,-15,0.0,-28,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-74.48
480,68404013,2906,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,3,2.0,20,21,19,4,796,1244.2332045461603,-1481.9259672316257,-14.82,-7.09,42.87,-0.26,10382.311651141486,55.74115525194105,44,40.91,59.09,-0.14273564664847013,0.517,12.222,52.38,67,36.84,-26,0.0,-30,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-68.77000000000001
500,25533500,2907,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,1.0,10,32,28,6,796,1570.0209711047326,-655.1833331140097,-6.55,-3.06,37.7,-0.19,7169.074413792774,44.96907362012218,66,39.39,60.61,-0.09139022631059386,0.52,66.287,40.62,30,46.43,-6,0.0,-23,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-60.5
521,19178409,2908,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,1.0,15,29,23,6,796,1317.204102660301,-2003.6406267885022,-20.04,-9.74,39.15,-0.36,7019.792461395318,47.56436717421402,58,34.48,65.52,-0.28542733105107215,0.504,-3.512,37.93,21,39.13,-16,0.0,-21,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-73.99000000000001
540,22640332,2909,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,1.0,20,21,20,5,796,1590.1792605897735,4379.84571394774,43.8,18.12,41.26,0.34,9733.912340159088,41.15742050195521,46,34.78,65.22,0.4499573820772827,0.477,2.313,47.62,101,30.0,-12,0.0,-18,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-10.150000000000006
559,29921671,2910,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,1.5,10,29,26,4,796,1665.9080355930391,2826.3436700627153,28.26,12.09,38.05,0.21,5961.585231843032,37.39492014026284,59,47.46,52.54,0.47409263814030006,0.567,2.24,48.28,50,50.0,-6,25.0,-8,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-25.69
577,34759753,2911,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,1.5,15,25,22,4,796,1258.9666111921533,-1691.6925084435225,-16.92,-8.15,40.03,-0.31,8108.790464625769,50.211074274800296,51,41.18,58.82,-0.20862451876435262,0.546,-22.014,48.0,39,40.91,-30,0.0,-13,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-70.87
595,29547823,2912,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,1.5,20,17,19,4,796,1500.8886576767286,4331.521504681306,43.32,17.94,42.16,0.33,12343.63789579766,47.08903534666676,40,42.5,57.5,0.3509112581920404,0.499,2.374,58.82,135,36.84,-24,0.0,-18,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-10.630000000000003
613,25309010,2913,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,2.0,10,27,24,4,796,1886.7124382025706,4114.791759204005,41.15,17.12,40.04,0.32,8094.935335659136,37.300695214046456,55,50.91,49.09,0.5083168164516233,0.557,2.216,51.85,83,54.17,-1,25.0,-21,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-12.800000000000004
632,39540183,2914,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,2.0,15,23,18,4,796,1394.0195665703855,601.4172493322712,6.01,2.71,42.21,-0.03,9215.954927820094,47.32003934455309,45,42.22,57.78,0.06525826721621436,0.536,4.648,52.17,62,38.89,-9,0.0,-28,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-47.940000000000005
651,24933012,2915,GN01_market_price_usd_ohlc_24h_BTC,positive,2,10,whatever,2.5,14,5,2.0,20,17,16,4,796,1366.6562378278184,3236.5983390385845,32.37,13.72,43.69,0.22,14570.859680056023,53.215263328513515,37,45.95,54.05,0.2221281660867755,0.479,2.597,58.82,121,43.75,-13,0.0,-30,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-21.580000000000005
670,85052828,2916,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,1.0,10,23,14,3,796,1106.6293256824429,2841.2364270993294,28.41,12.15,24.76,0.32,4011.909756170018,26.83839290778466,40,47.5,52.5,0.7082004830068073,0.613,1.867,52.17,36,50.0,1,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-25.540000000000003
689,13383752,2917,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,1.0,15,20,14,3,796,1128.0398416822063,4100.43959677854,41.0,17.07,25.26,0.51,4530.106688558308,24.40788635531701,37,45.95,54.05,0.9051529861614567,0.571,1.934,60.0,61,35.71,-5,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-12.950000000000003
708,82134381,2918,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,1.0,20,20,14,3,796,1020.3343278003973,1716.1108090388661,17.16,7.53,26.15,0.13,4603.940833153125,29.904759119516665,37,40.54,59.46,0.3727482327055764,0.571,3.164,55.0,49,28.57,-15,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-36.790000000000006
727,42756541,2919,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,1.5,10,22,13,2,796,935.4004235877575,2559.4922785772796,25.59,11.02,26.72,0.26,5521.545557396048,36.93737350390889,37,56.76,43.24,0.463546348023674,0.663,1.159,59.09,21,53.85,3,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-28.360000000000003
747,22092660,2920,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,1.5,15,18,13,2,796,969.2820143554472,3277.630809087321,32.78,13.88,26.82,0.36,4860.257131463994,31.569653920986795,33,51.52,48.48,0.6743739519188857,0.608,2.305,66.67,61,38.46,-11,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-21.17
765,42383410,2921,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,1.5,20,18,13,2,796,873.7886838873321,902.6064478295557,9.03,4.04,27.67,-0.0,5741.304091992941,37.292467936725515,33,45.45,54.55,0.15721279231461852,0.608,4.21,61.11,48,30.77,-20,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-44.92
783,28741750,2922,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,2.0,10,21,13,2,796,1011.4773371222941,3747.418129585947,37.47,15.71,26.98,0.43,3858.9760927530933,25.815315621138836,36,58.33,41.67,0.9710913049249916,0.649,1.47,61.9,39,53.85,-1,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-16.480000000000004
803,35929196,2923,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,2.0,15,17,13,2,796,955.8108738179694,2742.5040256322136,27.43,11.75,27.67,0.27,5073.817858927181,28.478481090557928,32,53.12,46.88,0.5405207876760666,0.595,2.643,70.59,66,38.46,-17,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-26.520000000000003
822,28368446,2924,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,2,2.0,20,17,13,2,796,842.7477345955442,390.8852683371697,3.91,1.77,28.72,-0.08,5674.888787382732,36.86106932449413,32,46.88,53.12,0.0688798112143175,0.595,5.383,64.71,45,30.77,-22,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-50.040000000000006
841,15475720,2925,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,1.0,10,20,14,3,796,1066.966336340271,2760.134971032292,27.6,11.83,25.95,0.3,4725.595514916111,28.3283854250892,37,45.95,54.05,0.5840819347149075,0.571,2.187,55.0,45,42.86,-5,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-26.35
863,55849141,2926,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,1.0,15,17,14,3,796,808.8264820947543,-187.9852877771882,-1.88,-0.87,28.09,-0.18,4777.1051855699825,35.03139106267105,34,38.24,61.76,-0.03935129759022852,0.531,39.9,52.94,19,28.57,-11,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-55.830000000000005
883,15849669,2927,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,1.0,20,16,14,3,796,758.7526514967976,-1146.4318250038468,-11.46,-5.43,29.01,-0.33,4783.073250472096,35.07515598040928,33,33.33,66.67,-0.23968519087402484,0.52,-6.08,50.0,19,21.43,-20,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-65.41
901,26486100,2928,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,1.5,10,20,13,2,796,850.3303855534755,825.9828788182203,8.26,3.71,27.98,-0.02,5873.345103030768,38.82036947363816,35,54.29,45.71,0.14063244442966513,0.635,2.681,60.0,14,46.15,-5,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-45.690000000000005
917,37691966,2929,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,1.5,15,16,13,2,796,793.6577856688025,344.79550977055624,3.45,1.57,29.94,-0.09,5096.605407297808,34.08761088583843,31,41.94,58.06,0.06765199229998167,0.582,5.748,56.25,36,30.77,-17,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-50.5
935,26775497,2930,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,1.5,20,15,13,2,796,744.6782644100442,-776.2036675902436,-7.76,-3.64,31.48,-0.25,5341.233558962424,36.67162785657162,30,36.67,63.33,-0.14532292194708432,0.572,38.23,53.33,35,23.08,-26,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-61.71
952,33195595,2931,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,2.0,10,19,13,2,796,921.7345284563272,1849.9466377881145,18.5,8.09,28.23,0.14,4240.872876567237,28.030406705391307,34,55.88,44.12,0.43621836627311233,0.621,2.336,63.16,31,46.15,-9,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-35.45
965,30982474,2932,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,2.0,15,14,13,2,796,753.9815023729595,-19.578125954434654,-0.2,-0.09,29.97,-0.14,5524.159007107859,35.62920564865281,29,44.83,55.17,-0.0035440916760802414,0.562,8.021,64.29,40,30.77,-23,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-54.150000000000006
979,33488105,2933,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,3,2.0,20,13,13,2,796,708.0151768082328,-834.4670075206595,-8.34,-3.92,32.31,-0.25,5739.279914848848,38.50621910206628,28,35.71,64.29,-0.14539576739613272,0.556,27.532,53.85,38,23.08,-28,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-62.290000000000006
993,37648667,2934,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,1.0,10,19,14,3,796,1000.8507600684588,2068.397267068847,20.68,9.0,26.32,0.18,5163.95803485849,32.62418991521249,36,44.44,55.56,0.4005449411297411,0.557,2.395,52.63,38,42.86,-5,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-33.27
1011,26351193,2935,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,1.0,15,15,14,3,796,928.7018922527609,2140.660188314587,21.41,9.3,28.16,0.18,5470.471989973148,31.496124623591683,32,40.62,59.38,0.39131179032416435,0.51,2.692,60.0,48,28.57,-11,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-32.540000000000006
1030,37938751,2936,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,1.0,20,14,13,3,796,830.985152000208,1669.703551118433,16.7,7.34,29.09,0.11,5711.54160137643,34.59719834588142,30,33.33,66.67,0.2923385081737039,0.497,2.828,50.0,35,23.08,-7,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-37.25
1071,21386145,2937,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,1.5,10,19,13,2,796,838.1831845310708,837.4130140964626,8.37,3.76,27.71,-0.01,6124.230673274005,38.690876885667016,34,50.0,50.0,0.13673766694499487,0.621,2.944,52.63,15,46.15,-6,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-45.580000000000005
1094,19089776,2938,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,1.5,15,14,13,2,796,863.3857693449124,2093.157644644487,20.93,9.11,29.17,0.17,5957.976896187765,34.33827046916693,29,44.83,55.17,0.35132020165835187,0.562,2.955,64.29,60,30.77,-18,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-33.02
1112,25126350,2939,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,1.5,20,13,12,2,796,788.5199986091471,1660.1183302579557,16.6,7.3,31.42,0.1,5744.629951901588,33.006107636673086,27,37.04,62.96,0.28898612167497806,0.552,3.214,53.85,46,25.0,-14,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-37.35
1127,20387698,2940,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,2.0,10,18,13,2,796,933.4270185005433,2406.465116821755,24.06,10.39,28.17,0.22,4412.713865199024,27.87807612067269,33,51.52,48.48,0.5453480987744075,0.608,2.215,55.56,38,46.15,-10,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-29.890000000000004
1147,83025116,2941,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,2.0,15,13,13,2,796,863.309212014565,1905.8957674298872,19.06,8.33,29.93,0.14,6549.628449597065,35.48871531676363,28,46.43,53.57,0.29099295969180333,0.556,3.132,69.23,68,30.77,-23,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-34.89
1164,20764156,2942,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,3,5,2.0,20,12,12,2,796,760.2617282529857,1017.8003980605481,10.18,4.54,32.5,0.01,6061.072627271698,35.48871531676364,26,38.46,61.54,0.16792413829211875,0.544,3.978,58.33,48,25.0,-19,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-43.77
1189,41196476,2943,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,1.0,10,23,14,3,796,1106.6293256824429,2841.2364270993294,28.41,12.15,24.76,0.32,4011.909756170018,26.83839290778466,40,47.5,52.5,0.7082004830068073,0.613,1.867,52.17,36,50.0,1,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-25.540000000000003
1211,22981596,2944,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,1.0,15,20,14,3,796,1128.0398416822063,4100.43959677854,41.0,17.07,25.26,0.51,4530.106688558308,24.40788635531701,37,45.95,54.05,0.9051529861614567,0.571,1.934,60.0,61,35.71,-5,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-12.950000000000003
1233,41572382,2945,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,1.0,20,20,14,3,796,1020.3343278003973,1716.1108090388661,17.16,7.53,26.15,0.13,4603.940833153125,29.904759119516665,37,40.54,59.46,0.3727482327055764,0.571,3.164,55.0,49,28.57,-15,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-36.790000000000006
1255,48777779,2946,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,1.5,10,22,13,2,796,935.4004235877575,2559.4922785772796,25.59,11.02,26.72,0.26,5521.545557396048,36.93737350390889,37,56.76,43.24,0.463546348023674,0.663,1.159,59.09,21,53.85,3,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-28.360000000000003
1273,16172365,2947,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,1.5,15,18,13,2,796,969.2820143554472,3277.630809087321,32.78,13.88,26.82,0.36,4860.257131463994,31.569653920986795,33,51.52,48.48,0.6743739519188857,0.608,2.305,66.67,61,38.46,-11,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-21.17
1295,52562134,2948,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,1.5,20,18,13,2,796,873.7886838873321,902.6064478295557,9.03,4.04,27.67,-0.0,5741.304091992941,37.292467936725515,33,45.45,54.55,0.15721279231461852,0.608,4.21,61.11,48,30.77,-20,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-44.92
1314,18191942,2949,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,2.0,10,21,13,2,796,1011.4773371222941,3747.418129585947,37.47,15.71,26.98,0.43,3858.9760927530933,25.815315621138836,36,58.33,41.67,0.9710913049249916,0.649,1.47,61.9,39,53.85,-1,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-16.480000000000004
1332,28686949,2950,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,2.0,15,17,13,2,796,955.8108738179694,2742.5040256322136,27.43,11.75,27.67,0.27,5073.817858927181,28.478481090557928,32,53.12,46.88,0.5405207876760666,0.595,2.643,70.59,66,38.46,-17,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-26.520000000000003
1351,18481187,2951,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,2,2.0,20,17,13,2,796,842.7477345955442,390.8852683371697,3.91,1.77,28.72,-0.08,5674.888787382732,36.86106932449413,32,46.88,53.12,0.0688798112143175,0.595,5.383,64.71,45,30.77,-22,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-50.040000000000006
1367,26005214,2952,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,1.0,10,20,14,3,796,1066.966336340271,2760.134971032292,27.6,11.83,25.95,0.3,4725.595514916111,28.3283854250892,37,45.95,54.05,0.5840819347149075,0.571,2.187,55.0,45,42.86,-5,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-26.35
1381,38665734,2953,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,1.0,15,17,14,3,796,808.8264820947543,-187.9852877771882,-1.88,-0.87,28.09,-0.18,4777.1051855699825,35.03139106267105,34,38.24,61.76,-0.03935129759022852,0.531,39.9,52.94,19,28.57,-11,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-55.830000000000005
1400,25715304,2954,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,1.0,20,16,14,3,796,758.7526514967976,-1146.4318250038468,-11.46,-5.43,29.01,-0.33,4783.073250472096,35.07515598040928,33,33.33,66.67,-0.23968519087402484,0.52,-6.08,50.0,19,21.43,-20,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-65.41
1418,21153216,2955,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,1.5,10,20,13,2,796,850.3303855534755,825.9828788182203,8.26,3.71,27.98,-0.02,5873.345103030768,38.82036947363816,35,54.29,45.71,0.14063244442966513,0.635,2.681,60.0,14,46.15,-5,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-45.690000000000005
1437,56806244,2956,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,1.5,15,16,13,2,796,793.6577856688025,344.79550977055624,3.45,1.57,29.94,-0.09,5096.605407297808,34.08761088583843,31,41.94,58.06,0.06765199229998167,0.582,5.748,56.25,36,30.77,-17,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-50.5
1462,20858474,2957,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,1.5,20,15,13,2,796,744.6782644100442,-776.2036675902436,-7.76,-3.64,31.48,-0.25,5341.233558962424,36.67162785657162,30,36.67,63.33,-0.14532292194708432,0.572,38.23,53.33,35,23.08,-26,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-61.71
1478,48408819,2958,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,2.0,10,19,13,2,796,921.7345284563272,1849.9466377881145,18.5,8.09,28.23,0.14,4240.872876567237,28.030406705391307,34,55.88,44.12,0.43621836627311233,0.621,2.336,63.16,31,46.15,-9,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-35.45
1496,21404950,2959,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,2.0,15,14,13,2,796,753.9815023729595,-19.578125954434654,-0.2,-0.09,29.97,-0.14,5524.159007107859,35.62920564865281,29,44.83,55.17,-0.0035440916760802414,0.562,8.021,64.29,40,30.77,-23,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-54.150000000000006
1513,10753706,2960,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,3,2.0,20,13,13,2,796,708.0151768082328,-834.4670075206595,-8.34,-3.92,32.31,-0.25,5739.279914848848,38.50621910206628,28,35.71,64.29,-0.14539576739613272,0.556,27.532,53.85,38,23.08,-28,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-62.290000000000006
1530,66018181,2961,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,5,1.0,10,19,14,3,796,1000.8507600684588,2068.397267068847,20.68,9.0,26.32,0.18,5163.95803485849,32.62418991521249,36,44.44,55.56,0.4005449411297411,0.557,2.395,52.63,38,42.86,-5,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-33.27
1548,15129905,2962,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,5,1.0,15,15,14,3,796,928.7018922527609,2140.660188314587,21.41,9.3,28.16,0.18,5470.471989973148,31.496124623591683,32,40.62,59.38,0.39131179032416435,0.51,2.692,60.0,48,28.57,-11,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-32.540000000000006
1566,62280023,2963,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,5,1.0,20,14,13,3,796,830.985152000208,1669.703551118433,16.7,7.34,29.09,0.11,5711.54160137643,34.59719834588142,30,33.33,66.67,0.2923385081737039,0.497,2.828,50.0,35,23.08,-7,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-37.25
1584,40174181,2964,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,5,1.5,10,19,13,2,796,838.1831845310708,837.4130140964626,8.37,3.76,27.71,-0.01,6124.230673274005,38.690876885667016,34,50.0,50.0,0.13673766694499487,0.621,2.944,52.63,15,46.15,-6,50.0,0,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-45.580000000000005
1601,24496773,2965,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,5,1.5,15,14,13,2,796,863.3857693449124,2093.157644644487,20.93,9.11,29.17,0.17,5957.976896187765,34.33827046916693,29,44.83,55.17,0.35132020165835187,0.562,2.955,64.29,60,30.77,-18,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-33.02
1621,39794979,2966,GN01_market_price_usd_ohlc_24h_BTC,positive,2,15,above,1.0,7,5,1.5,20,13,12,2,796,788.5199986091471,1660.1183302579557,16.6,7.3,31.42,0.1,5744.629951901588,33.006107636673086,27,37.04,62.96,0.28898612167497806,0.552,3.214,53.85,46,25.0,-14,0.0,-7,4.17,53.95,21.88,49.46,0.36,14014.0,49.614104651986125,-37.35
