code,std_ratio_thres,sma_len,sma_dir,candle_len,cycle,sl,tp,net_profit_long,num_of_trade_long,net_profit_short,num_of_trade_short,total_profit,total_trades,ls_ratio
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,2,15,1,7,10862.31,323,-7005.47,314,3856.8399999999992,637,0.9721362229102167
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,20,1,5,1038.97,98,2816.63,124,3855.6000000000004,222,0.7903225806451613
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,20,2,7,1161.74,41,2670.88,54,3832.62,95,0.7592592592592593
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,2,10,1,5,11362.65,353,-7685.87,331,3676.7799999999997,684,0.9376770538243626
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,15,2,7,1594.95,93,2075.59,111,3670.54,204,0.8378378378378378
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,4,15,2,5,8838.06,103,-5181.11,108,3656.95,211,0.9537037037037037
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,15,1,5,3072.05,44,422.12,57,3494.17,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,10,1,5,3347.21,44,119.18,57,3466.39,101,0.7719298245614035
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,20,2,10,1530.77,87,1903.87,101,3434.64,188,0.8613861386138614
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,4,10,1,7,2866.66,173,540.26,147,3406.92,320,0.8497109826589595
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,4,15,2,10,8959.62,157,-5573.69,134,3385.930000000001,291,0.8535031847133758
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,10,2,7,1722.79,98,1557.58,117,3280.37,215,0.8376068376068376
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,2,10,2,10,11255.64,382,-8036.78,376,3218.8599999999997,758,0.9842931937172775
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,2,15,2,7,8858.76,294,-5651.65,290,3207.1100000000006,584,0.9863945578231292
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,4,15,1,7,3442.41,172,-258.77,146,3183.64,318,0.8488372093023255
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN05_market_price_usd_ohlc_4h_DOGE,2.0,20,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN05_market_price_usd_ohlc_4h_DOGE,2.5,20,whatever,2,15,1,5,11391.15,344,-8241.92,325,3149.2299999999996,669,0.9447674418604651
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,10,2,5,1660.64,99,1426.34,121,3086.98,220,0.8181818181818182
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,15,2,5,2771.74,93,285.23,116,3056.97,209,0.8017241379310345
GN01_market_price_usd_ohlc_4h_BTC,2.5,20,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN01_market_price_usd_ohlc_4h_BTC,2.0,20,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN01_market_price_usd_ohlc_4h_BTC,1.0,20,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN01_market_price_usd_ohlc_4h_BTC,2.0,15,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN01_market_price_usd_ohlc_4h_BTC,2.0,10,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN01_market_price_usd_ohlc_4h_BTC,2.5,10,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN01_market_price_usd_ohlc_4h_BTC,1.0,15,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN01_market_price_usd_ohlc_4h_BTC,2.5,15,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN01_market_price_usd_ohlc_4h_BTC,1.0,10,whatever,2,15,1,10,6.18,101,2732.07,120,2738.25,221,0.8416666666666667
GN04_market_price_usd_ohlc_4h_SUI,2.0,10,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN04_market_price_usd_ohlc_4h_SUI,1.0,15,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN04_market_price_usd_ohlc_4h_SUI,2.5,10,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN04_market_price_usd_ohlc_4h_SUI,2.0,15,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN04_market_price_usd_ohlc_4h_SUI,1.0,20,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN04_market_price_usd_ohlc_4h_SUI,2.5,20,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN04_market_price_usd_ohlc_4h_SUI,1.0,10,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN04_market_price_usd_ohlc_4h_SUI,2.0,20,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN04_market_price_usd_ohlc_4h_SUI,2.5,15,whatever,2,20,1,10,9204.19,377,-6515.86,372,2688.330000000001,749,0.986737400530504
GN02_market_price_usd_ohlc_4h_ETH,2.5,20,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN02_market_price_usd_ohlc_4h_ETH,1.0,15,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN02_market_price_usd_ohlc_4h_ETH,2.5,15,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN02_market_price_usd_ohlc_4h_ETH,2.5,10,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN02_market_price_usd_ohlc_4h_ETH,2.0,10,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN02_market_price_usd_ohlc_4h_ETH,1.0,20,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN02_market_price_usd_ohlc_4h_ETH,1.0,10,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN02_market_price_usd_ohlc_4h_ETH,2.0,15,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN02_market_price_usd_ohlc_4h_ETH,2.0,20,whatever,4,20,1,10,743.71,42,1884.17,53,2627.88,95,0.7924528301886793
GN05_market_price_usd_ohlc_4h_DOGE,1.0,15,whatever,2,15,1,10,8936.25,308,-6415.78,298,2520.4700000000003,606,0.9675324675324676
GN05_market_price_usd_ohlc_4h_DOGE,2.0,10,whatever,2,15,1,10,8936.25,308,-6415.78,298,2520.4700000000003,606,0.9675324675324676
GN05_market_price_usd_ohlc_4h_DOGE,1.0,20,whatever,2,15,1,10,8936.25,308,-6415.78,298,2520.4700000000003,606,0.9675324675324676
GN05_market_price_usd_ohlc_4h_DOGE,1.0,10,whatever,2,15,1,10,8936.25,308,-6415.78,298,2520.4700000000003,606,0.9675324675324676
GN05_market_price_usd_ohlc_4h_DOGE,2.5,10,whatever,2,15,1,10,8936.25,308,-6415.78,298,2520.4700000000003,606,0.9675324675324676
GN05_market_price_usd_ohlc_4h_DOGE,2.0,15,whatever,2,15,1,10,8936.25,308,-6415.78,298,2520.4700000000003,606,0.9675324675324676
GN05_market_price_usd_ohlc_4h_DOGE,2.5,15,whatever,2,15,1,10,8936.25,308,-6415.78,298,2520.4700000000003,606,0.9675324675324676
